Key;PET::GLCM::cm.auto.corr;PET::GLCM::cm.clust.prom;PET::GLCM::cm.clust.shade;PET::GLCM::cm.contrast;PET::GLCM::cm.corr;PET::GLCM::cm.diff.avg;PET::GLCM::cm.diff.entr;PET::GLCM::cm.diff.var;PET::GLCM::cm.dissimilarity;PET::GLCM::cm.energy;PET::GLCM::cm.info.corr.1;PET::GLCM::cm.info.corr.2;PET::GLCM::cm.inv.diff;PET::GLCM::cm.inv.diff.mom;PET::GLCM::cm.inv.diff.mom.norm;PET::GLCM::cm.inv.diff.norm;PET::GLCM::cm.inv.var;PET::GLCM::cm.joint.avg;PET::GLCM::cm.joint.entr;PET::GLCM::cm.joint.max;PET::GLCM::cm.joint.var;PET::GLCM::cm.sum.avg;PET::GLCM::cm.sum.entr;PET::GLCM::cm.sum.var;PET::GLDZM::dzm.gl.var;PET::GLDZM::dzm.glnu;PET::GLDZM::dzm.glnu.norm;PET::GLDZM::dzm.hgze;PET::GLDZM::dzm.lde;PET::GLDZM::dzm.ldhge;PET::GLDZM::dzm.ldlge;PET::GLDZM::dzm.lgze;PET::GLDZM::dzm.sde;PET::GLDZM::dzm.sdhge;PET::GLDZM::dzm.sdlge;PET::GLDZM::dzm.z.perc;PET::GLDZM::dzm.zd.entr;PET::GLDZM::dzm.zd.var;PET::GLDZM::dzm.zdnu;PET::GLDZM::dzm.zdnu.norm;PET::GLRLM::rlm.gl.var;PET::GLRLM::rlm.glnu;PET::GLRLM::rlm.glnu.norm;PET::GLRLM::rlm.hgre;PET::GLRLM::rlm.lgre;PET::GLRLM::rlm.lre;PET::GLRLM::rlm.lrhge;PET::GLRLM::rlm.lrlge;PET::GLRLM::rlm.r.perc;PET::GLRLM::rlm.rl.entr;PET::GLRLM::rlm.rl.var;PET::GLRLM::rlm.rlnu;PET::GLRLM::rlm.rlnu.norm;PET::GLRLM::rlm.sre;PET::GLRLM::rlm.srhge;PET::GLRLM::rlm.srlge;PET::GLSZM::szm.gl.var;PET::GLSZM::szm.glnu;PET::GLSZM::szm.glnu.norm;PET::GLSZM::szm.hgze;PET::GLSZM::szm.lgze;PET::GLSZM::szm.lze;PET::GLSZM::szm.lzhge;PET::GLSZM::szm.lzlge;PET::GLSZM::szm.sze;PET::GLSZM::szm.szhge;PET::GLSZM::szm.szlge;PET::GLSZM::szm.z.perc;PET::GLSZM::szm.zs.entr;PET::GLSZM::szm.zs.var;PET::GLSZM::szm.zsnu;PET::GLSZM::szm.zsnu.norm;PET::Histogram::ih.cov;PET::Histogram::ih.entropy;PET::Histogram::ih.kurt;PET::Histogram::ih.mad;PET::Histogram::ih.max;PET::Histogram::ih.max.grad;PET::Histogram::ih.max.grad.gl;PET::Histogram::ih.mean;PET::Histogram::ih.medad;PET::Histogram::ih.median;PET::Histogram::ih.min;PET::Histogram::ih.min.grad;PET::Histogram::ih.min.grad.gl;PET::Histogram::ih.mode;PET::Histogram::ih.qcod;PET::Histogram::ih.rmad;PET::Histogram::ih.skew;PET::Histogram::ih.uniformity;PET::Histogram::ih.var;PET::IVHistogram::ivh.I10;PET::IVHistogram::ivh.I10minusI90;PET::IVHistogram::ivh.I90;PET::IVHistogram::ivh.V10;PET::IVHistogram::ivh.V10minusV90;PET::IVHistogram::ivh.V90;PET::Intensity::loc.peak.global;PET::Intensity::loc.peak.local;PET::Intensity::stat.P10;PET::Intensity::stat.P90;PET::Intensity::stat.cov;PET::Intensity::stat.energy;PET::Intensity::stat.iqr;PET::Intensity::stat.kurt;PET::Intensity::stat.mad;PET::Intensity::stat.max;PET::Intensity::stat.mean;PET::Intensity::stat.medad;PET::Intensity::stat.median;PET::Intensity::stat.min;PET::Intensity::stat.qcod;PET::Intensity::stat.range;PET::Intensity::stat.rmad;PET::Intensity::stat.rms;PET::Intensity::stat.skew;PET::Intensity::stat.sum;PET::Intensity::stat.var;PET::Morphological::morph.a.dens.aabb;PET::Morphological::morph.approx.vol;PET::Morphological::morph.area;PET::Morphological::morph.asphericity;PET::Morphological::morph.av;PET::Morphological::morph.com;PET::Morphological::morph.comp.1;PET::Morphological::morph.comp.2;PET::Morphological::morph.sph.dispr;PET::Morphological::morph.sphericity;PET::Morphological::morph.v.dens.aabb;PET::Morphological::morph.vol;PET::NGLDM::ngl.dc.dcnu;PET::NGLDM::ngl.dc.dcnu.norm;PET::NGLDM::ngl.dc.energy;PET::NGLDM::ngl.dc.entr;PET::NGLDM::ngl.dc.perc;PET::NGLDM::ngl.dc.var;PET::NGLDM::ngl.gl.var;PET::NGLDM::ngl.glnu;PET::NGLDM::ngl.glnu.norm;PET::NGLDM::ngl.hde;PET::NGLDM::ngl.hdhge;PET::NGLDM::ngl.hdlge;PET::NGLDM::ngl.hgce;PET::NGLDM::ngl.lde;PET::NGLDM::ngl.ldhge;PET::NGLDM::ngl.ldlge;PET::NGLDM::ngl.lgce;PET::NGTDM::ngt.busyness;PET::NGTDM::ngt.coarseness;PET::NGTDM::ngt.contrast;PET::NGTDM::ngt.strength;PET::NGTDM::ntg.complexity
23;568.8420206;33160.16203;-475.9975411;6.55611633;0.87896521;1.832852726;2.558075417;3.196767116;1.832852726;0.007466574;-0.254389208;0.945087276;0.49846759;0.436554376;0.998069174;0.970195788;0.39336541;23.34601594;7.674095989;0.017782414;27.08360267;46.69203187;5.349963092;101.7782944;37.1022164;1.007304602;0.000735796;426.4456923;9.11687363;5993.067992;0.025152208;0.010102215;0.616425723;214.5642693;0.009141573;0.060636931;10.41452397;3.697398463;494.6946676;0.361354761;29.23516018;15.13896659;5.16E-05;548.4535907;0.002972153;1.00006133;548.4869593;0.002972281;0.999979557;14.30410298;2.04E-05;293483.0002;0.999959114;0.999984668;548.4452486;0.002972121;35.86679894;65.83710738;0.048091386;435.2242513;0.004727323;7700.566107;5022166.034;12.70177712;0.37202988;156.0044272;0.002342454;0.060636931;7.782691032;7428.593534;207.1314828;0.151301302;0.231075911;4.428196237;0.138675457;21.85855559;38.57021332;196.5;17.36762898;22.9978741;4.26067396;22.97566184;0.367628306;-295;29.3676278;0.01856951;3.148497456;0.151206259;-0.440461021;0.054202733;28.24130322;29.37139064;13.7500002;15.62139043;0.998715507;0.995172078;0.003543429;1.73816381;1.683565145;0.779811144;1.466244817;0.237287721;30956.08744;0.366370618;0.137372383;0.215845655;1.94824481;1.139318509;1.120748999;0.01856951;0.01856951;0.15903578;1.9296753;0.151206259;1.170954219;-0.443364719;25722.39399;0.073087118;0.638417167;180616;24407.96513;0.582074727;0.135456824;1.322818281;0.026659892;0.252533514;1.582074727;0.632081395;0.356727114;180190;0;0;5.16E-05;14.30396252;1;0.000531232;29.23484642;1.164592284;5.16E-05;1.001594543;549.3210612;0.002975473;548.4534973;0.999601364;548.2366063;0.002971301;0.002972135;1.045277773;0.000903056;0.037187058;0.588100949;655.4067612
24;577.9364552;226811.3708;2189.730296;13.98718962;0.910957302;2.747797112;3.047047363;6.436800899;2.747797112;0.002993628;-0.250600854;0.960681374;0.406489646;0.325728944;0.996929797;0.961807884;0.312593727;22.50306715;8.945096181;0.00945208;78.54203582;45.0061343;6.073644359;300.1809536;92.00340092;1.008432888;0.000708667;1117.785093;15.93394238;28175.73619;0.010889452;0.001308948;0.416015191;272.7555284;0.000810901;0.133740602;10.47190898;5.24660272;273.680253;0.192326249;83.92427949;13.87427522;0.000100307;1213.692149;0.001117003;1.000043378;1213.72925;0.001117054;0.999985541;13.31144712;1.45E-05;138314.0001;0.999971082;0.999989155;1213.682874;0.00111699;88.18929903;42.78777231;0.030068709;495.3042867;0.009320394;421.7947997;236751.4519;1.158700479;0.387899637;188.0227875;0.005022956;0.133740602;8.129921428;365.8868612;232.5151089;0.163397828;0.412313176;5.125420908;-0.402689014;20.05774804;59.52404404;57;28.23799409;21.73834586;7.182642714;31.77126378;12.23799419;-72.5;34.23799394;0.671503901;3.647927286;0.260468077;0.4417893;0.032922738;80.33548398;47.76556798;25.20000038;22.5655676;0.985150376;0.979323308;0.005827068;2.679342431;2.513482312;1.12650001;2.386217117;0.27255095;32284.07412;0.615499973;-0.404493868;0.368708945;3.019387007;1.680597821;1.059819439;0.620778382;0.620778382;0.185042939;2.398608625;0.260468077;1.74190054;0.443576427;17881.56081;0.209808458;0.695780227;85120;10943.23141;0.171570619;0.128915787;0.392408055;0.041835616;0.621862809;1.171570619;0.853555034;0.637976992;84886.66667;0;0;0.00010031;13.31134643;1;0.000375799;83.92338064;1.067293233;0.00010031;1.00112782;1214.651573;0.001118337;1213.686961;0.999718045;1213.445808;0.00111667;0.001117004;0.30338979;0.002594755;0.087980616;2.037643397;1114.521135
25;538.0079355;209791.8226;1681.175402;14.28407319;0.896973127;2.667487836;3.036361315;7.168582092;2.667487836;0.003490623;-0.249269271;0.958904308;0.4258438;0.349788604;0.997138787;0.964513247;0.32070413;21.81348011;8.847673939;0.013525979;69.32207467;43.62696022;6.014721511;263.0042255;86.79879918;1.01242236;0.000524028;713.3657334;14.33850932;17100.92336;0.017393047;0.002563749;0.432537984;179.970266;0.001628155;0.124613003;10.91173859;4.693819683;396.5258799;0.205241139;72.693277;14.263172;7.08E-05;737.0327894;0.002233648;1.000104195;737.1231761;0.002233819;0.99996527;13.82629993;3.47E-05;201531.0005;0.999930539;0.999973951;737.0101927;0.002233606;83.65259633;63.11490683;0.032668171;503.4994824;0.006676638;666.6356108;374423.2174;1.790635445;0.404624131;202.0519735;0.002601354;0.124613003;8.079505859;602.237489;347.6925466;0.179965086;0.393914998;5.054122022;0.064246429;19.93674621;55.33501434;82.5;23.09141776;21.2254901;6.624272494;25.2924206;5.091417789;-117;29.09141909;0.257709712;4.325745811;0.231893264;0.412910891;0.034985911;69.90697131;37.05419463;22.30000033;14.7541943;0.98619711;0.982004644;0.004192466;2.465424473;2.324080702;0.735704899;1.851388454;0.330787993;28567.56726;0.550495207;0.063808544;0.335359341;2.80086422;1.288743885;1.031034174;0.257709712;0.257709712;0.218954076;2.543154508;0.231893264;1.357421581;0.414255139;19980.6852;0.181732545;0.710971904;124032;16050.9017;0.336552283;0.129704606;0.647079554;0.034333648;0.418834207;1.336552283;0.748193702;0.558034211;123749.6667;0;0;7.08E-05;13.82605907;1;0.000902177;72.69301596;1.097265222;7.08E-05;1.002708978;739.3872904;0.002238068;737.0373169;0.999322755;736.4498236;0.002232518;0.002233628;0.500160789;0.001654095;0.07186489;1.534721397;1315.598702
26;272.9784946;21927.23991;145.4991173;5.872462955;0.861880155;1.72637356;2.485064027;2.89209721;1.72637356;0.009188909;-0.246543919;0.935956412;0.510875515;0.451755026;0.998077856;0.970398705;0.404495823;15.95794917;7.423622476;0.022684654;21.25857792;31.91589833;5.182849357;79.16184874;42.97292506;1.004032258;0.001012129;461.9476505;10.21673387;8123.906777;0.017048077;0.003355644;0.604861343;198.7137763;0.002578955;0.048869402;9.952180181;4.221147202;346.9899194;0.349788225;22.72968095;15.50788646;5.88E-05;486.1509908;0.002569854;1.000193277;486.2580904;0.002570261;0.999935578;14.12599108;6.44E-05;263836.0022;0.999871157;0.999951681;486.1242159;0.002569753;41.56906339;44.89314516;0.045255187;256.108871;0.013994508;10584.80544;3011769.232;42.08069847;0.316516806;73.99574437;0.005669735;0.048869402;7.903497392;10166.08298;123.4475806;0.124443126;0.297233523;4.250673737;0.489547401;14.61514561;41.68374634;236;18.40267284;15.69151194;3.688498158;21.22297207;6.402672291;-336;26.40267284;0.324696779;2.832988905;0.128416882;0.171624598;0.062495131;21.75330059;27.1439358;11.75000018;15.39393562;0.99339869;0.991920784;0.001477905;1.758505846;1.699079145;0.768267751;1.357104778;0.22146531;24671.1702;0.309249938;0.489574858;0.187053706;2.113895178;1.07636633;0.75166955;0.324696779;0.324696779;0.143668509;1.789198399;0.128416882;1.102446576;0.17201768;21849.16013;0.056823977;0.744138153;162392;21264.49185;0.478745755;0.131141138;0.599199095;0.029502486;0.309256949;1.478745755;0.676248771;0.501303629;162149.6667;0;0;5.87E-05;14.12594345;1;0.001672154;22.72959009;1.193112961;5.88E-05;1.005024878;488.9397774;0.002580404;486.1553666;0.99874378;485.4592639;0.00256718;0.002569825;1.088593437;0.001008515;0.030570818;0.544769725;501.717052
27;1028.681532;1485500.071;14829.1904;44.79179603;0.881900421;5.071376334;3.849241696;19.07293878;5.071376334;0.001303029;-0.19282711;0.941379117;0.292081617;0.202503857;0.994578002;0.948558723;0.195975113;29.35032773;10.18390454;0.00466262;189.6357138;58.70065547;6.606396227;713.7510594;195.2901022;1.003933137;0.000987152;1860.512312;7.611602753;22557.10196;0.003572537;0.00085877;0.446926144;472.3687956;0.000570509;0.336754967;9.986170827;1.841214593;244.5476893;0.240459871;192.0659944;13.14539341;0.000334838;1723.871202;0.000908707;1.000076416;1723.924948;0.000908815;0.999974529;11.54925332;2.55E-05;39257.00005;0.999949058;0.999980896;1723.857765;0.00090868;190.6699264;22.16814159;0.021797583;1050.018682;0.003767876;19.5653884;14942.62242;0.058225756;0.48029506;511.7237402;0.002454168;0.336754967;7.838469815;10.74735042;244.8741396;0.240780865;0.494922508;5.593017229;0.142916494;25.7070093;82.17189026;25;24.01431481;27.66390742;10.74773015;35.55626886;12.01431656;-23.5;29.01431548;0.655883551;4.902029024;0.394077231;0.888306251;0.024934871;187.4569108;60.7597296;36.15000054;24.60972906;0.987086093;0.970860927;0.016225166;3.641986905;3.611558298;1.228281617;3.037504911;0.354100133;13015.03166;0.936407685;0.141636279;0.557801378;4.141223431;1.956898113;1.35141166;0.605486453;0.605486453;0.247047946;3.535736978;0.394077231;2.075960773;0.88844546;5909.832301;0.480162908;0.87714506;24160;4687.463202;0.163984553;0.195064427;0.219319431;0.042245266;0.634100871;1.163984553;0.85911793;0.92027931;24030.33333;0;0;0.000334854;11.54907456;1;0.000661813;192.0651574;1.011258278;0.000334854;1.001986755;1725.242568;0.000911545;1723.845202;0.999503311;1723.49586;0.000908014;0.00090872;0.073797086;0.006628653;0.172427309;14.09767554;4569.157371
28;635.2744285;672298.7225;8517.854793;21.93258895;0.865828452;3.26578836;3.297617159;11.26721562;3.26578836;0.003701838;-0.194102482;0.92493558;0.389010174;0.308553383;0.997216454;0.965434998;0.290589755;23.75936353;8.999207099;0.011575044;81.73338243;47.51872706;5.928252909;305.0009408;147.5120219;1.005615724;0.000403376;1092.569421;14.08423586;25099.16004;0.01146181;0.001684364;0.43066675;240.4484678;0.001113413;0.181957521;11.28286492;4.663054467;511.5262736;0.205185028;82.23119747;13.35633959;7.50E-05;905.7043089;0.00159321;1.000033687;905.7306681;0.00159327;0.999988771;13.71471982;1.12E-05;178107;0.999977542;0.999991578;905.697719;0.001593194;143.8296938;68.244284;0.027374362;771.3995187;0.004616713;195.5535499;102979.8047;0.46319167;0.442603806;382.7128881;0.002360811;0.181957521;8.30247558;165.3498585;497.5423185;0.199575739;0.388516712;4.973275003;4.23163063;21.6016836;74.46809387;137.5;20.3103424;23.03649365;6.187519788;26.98438265;6.310342789;-112.5;29.31034203;0.318025529;3.1682493;0.188552687;1.5646927;0.041992777;80.10362361;38.81051098;19.00000028;19.81051069;0.985110576;0.979563536;0.00554704;3.403183447;3.133433011;0.989089906;1.939736605;0.316004581;31022.59025;0.441934109;4.2581802;0.318904286;3.75300622;1.434810048;1.116784519;0.318025529;0.318025529;0.159671857;3.43498069;0.188552687;1.504744952;1.57056593;19658.33247;0.205577497;0.805129968;109608;16985.0218;0.536076018;0.155350336;0.45528346;0.027866332;0.275906463;1.536076018;0.651009448;0.540784597;109333.6667;0;0;7.50E-05;13.7146412;1;0.000291864;82.23099647;1.027443252;7.50E-05;1.000875848;906.3882549;0.001594782;905.7029217;0.999781038;905.5315884;0.001592819;0.001593212;0.317241638;0.001307646;0.055366473;3.81360348;3671.910606
29;634.6616932;182177.6166;858.3661881;18.54644655;0.866319719;3.156577755;3.231591247;8.582463743;3.156577755;0.002785637;-0.211974985;0.939873435;0.383238377;0.300672292;0.996056294;0.957173615;0.292176998;23.97011191;9.062139666;0.009182023;69.36866963;47.94022383;6.028664518;258.928232;81.99122977;1.005141388;0.001291956;813.3580643;6.43059126;8057.303226;0.007153706;0.002083831;0.577200188;325.105853;0.001608998;0.186615495;9.598484957;2.003299278;251.3933162;0.323127656;72.12978581;13.33559672;0.000246062;889.4731112;0.001711837;1.000055355;889.5289784;0.001711892;0.999981549;12.00003035;1.85E-05;54194.00004;0.999963098;0.999986161;889.4591444;0.001711823;80.42902373;24.63496144;0.031664475;545.2249357;0.006247008;131.7982005;89127.35219;0.297484928;0.404230165;215.4896551;0.003494106;0.186615495;7.692505198;103.0834796;143.4652956;0.184402694;0.364826405;5.077990308;-0.224087372;21.6542493;54.33084488;43;24.31302732;23.0837131;6.773321219;27.7205928;6.313025475;-27.5;27.3130268;0.315932751;3.979686006;0.238020715;0.230867351;0.034324266;70.9224717;40.56865543;22.90000034;17.66865509;0.989925642;0.98057088;0.009354761;2.378762319;2.277970034;0.88158232;2.026929379;0.297064479;9270.556777;0.569354057;-0.225537847;0.340607148;2.718964577;1.429463799;1.113531048;0.315932751;0.315932751;0.199161735;2.403031826;0.238020715;1.491203662;0.226184674;5959.434577;0.180321609;0.804982024;33352;6014.825687;0.204532229;0.181276831;0.587949218;0.040130192;0.572195879;1.204532229;0.830197794;0.757957176;33180.33333;0;0;0.000245849;12.00053963;1;0.000479501;72.12864139;1.025905493;0.00024608;1.001439194;890.9278385;0.001713249;889.4753179;0.999640201;889.1121878;0.001711467;0.001711823;0.15513014;0.004983417;0.095270298;4.072880345;1513.96871
30;663.9463648;114049.0405;313.7171599;11.37165988;0.877246242;2.416469714;2.902150588;5.532333774;2.416469714;0.005631421;-0.235387619;0.945180655;0.44176927;0.368781543;0.997639773;0.967159921;0.344732196;24.96624083;8.39006387;0.021415884;46.31898892;49.93248166;5.705166276;173.9042958;75.83781984;1.005434783;0.00091072;764.667786;9.615942029;12349.02047;0.010545419;0.002282232;0.521168508;273.8083917;0.001616708;0.117135279;10.10671286;3.30237542;296.5199275;0.268586891;49.35372018;14.11879596;0.000115236;879.0983283;0.001578065;1.000097942;879.2027432;0.001578159;0.999967354;13.11740662;3.26E-05;122513.0003;0.999934707;0.999975514;879.0722246;0.001578041;73.69439284;39.30434783;0.035601764;550.0724638;0.006686395;841.9664855;543848.154;1.444920083;0.396561121;209.4980614;0.003833389;0.117135279;7.887977717;769.0837795;191.0289855;0.173033501;0.283706219;4.77297997;0.819418733;22.91262075;54.19779205;120.5;26.00250566;24.35289125;5.140096983;28.28676242;5.002503872;-124.5;31.00250544;0.25259158;2.532774027;0.161700561;0.083285408;0.047512319;47.73520261;37.90183202;17.45000026;20.45183176;0.992148541;0.988116711;0.00403183;2.346433625;2.346433625;1.021924257;1.893747449;0.243883179;20713.8987;0.367442131;0.822415452;0.259751232;2.736610651;1.440270505;1.187678925;0.25259158;0.25259158;0.12788743;2.484019071;0.161700561;1.482484784;0.082962817;13574.54951;0.123382007;0.708880399;75400;12362.87416;0.435928745;0.164575732;0.580728925;0.030831847;0.337754646;1.435928745;0.696413387;0.481536325;75119.66667;0;0;0.000115242;13.11717992;1;0.000848086;49.35280133;1.086153846;0.000115242;1.002546419;881.819126;0.001580495;879.104428;0.999363395;878.4257535;0.001577432;0.001578045;0.249825943;0.002356286;0.044513008;2.391299959;1180.461585
31;330.5127808;34509.40847;-918.4446824;6.936290929;0.862016758;1.928364045;2.603922665;3.217702905;1.928364045;0.009451329;-0.223467394;0.920198018;0.481274825;0.41488673;0.996901909;0.961819409;0.38252371;17.57402556;7.456083176;0.028366545;25.134541;35.14805111;5.143044856;93.60187305;28.4457647;1;0.002873563;385.870445;3.614942529;1974.822266;0.00943077;0.003886381;0.733373244;253.5882097;0.003173566;0.095894186;8.442943496;1.080624917;173.4482759;0.498414586;28.34157758;13.55007949;0.00028723;532.6933147;0.002762306;1.000127186;532.7792452;0.002762494;0.999957606;11.78390285;4.24E-05;47171.00017;0.999915213;0.999968203;532.6718321;0.002762259;27.22202396;20;0.057471264;215.2586207;0.019816665;1480.807471;598206.319;5.295289699;0.387587812;77.92521766;0.008587666;0.095894186;6.947278354;1372.060926;56.54597701;0.16248844;0.302088948;4.24453926;0.558967047;16.01763833;33.0967865;68.5;21.6980228;17.14053467;3.967661387;23.25715457;5.698022842;-92.5;27.69802251;0.290697098;2.795182247;0.139818352;-0.912676936;0.064725607;26.81133276;28.1639422;13.1500002;15.01394201;0.971893083;0.955635161;0.016257922;1.500527819;1.471266711;0.750475764;1.405543804;0.237048495;4832.915176;0.326048493;0.552331028;0.20908858;1.688504934;1.122896344;0.832199246;0.290697098;0.290697098;0.142602337;1.397807837;0.139818352;1.154014066;-0.911686424;4074.990831;0.070852265;0.82928316;29032;5692.199611;0.250550687;0.197123352;0.498734721;0.037935597;0.511323911;1.250550687;0.799647715;0.758307073;28876.33333;0;0;0.000287252;11.78360661;1;0.001101017;28.34090532;1.042435933;0.000287252;1.003306696;534.9334677;0.002767146;532.6993698;0.999173326;532.1408453;0.002761028;0.002762251;0.288604089;0.005130143;0.070133154;1.511445394;303.7894687
32;310.5631227;15417.79958;-330.4964559;6.113087442;0.845613129;1.780227231;2.525021044;2.943878546;1.780227231;0.009459408;-0.224652537;0.918945859;0.50525644;0.444416983;0.997377557;0.965333393;0.393614481;17.14122879;7.352856199;0.027225627;19.79795107;34.28245759;5.08048566;73.07871684;31.33212431;1.004968944;0.001248409;447.9355805;5.602484472;3485.603354;0.011273053;0.003092135;0.71445698;279.7597583;0.002494317;0.059217302;9.650360501;2.286013657;382.7639752;0.475483199;22.47474534;14.21196928;8.04E-05;558.0827542;0.002217363;1.000050928;558.1162781;0.002217444;0.999983024;13.64152067;1.70E-05;176713.0001;0.999966048;0.999987268;558.0743732;0.002217343;30.08566904;42.12795031;0.052332858;230.5279503;0.010817552;7567.724224;2721258.161;22.63632448;0.327070177;70.8021208;0.004294175;0.059217302;7.66232303;7282.554787;103.3950311;0.128441032;0.274389119;4.190582677;-0.208809404;15.65819728;35.10507965;152.5;22.74828447;16.81535963;3.723222667;23.47890804;6.748283863;-250;26.74828534;0.343542963;2.745169016;0.136297532;-0.498845703;0.063567851;21.2885504;28.72085949;12.40000018;16.3208593;0.998308077;0.993379432;0.004928645;1.549904606;1.542179683;0.814057171;1.435457587;0.20484319;18966.50059;0.325596571;-0.209012556;0.19203471;1.787136316;1.157162352;0.813619388;0.343542963;0.343542963;0.139751604;1.443593353;0.136297532;1.181190571;-0.500462587;15730.46501;0.056186458;0.717410553;108752;14927.87879;0.357201844;0.13762388;0.288445701;0.033553066;0.400006157;1.357201844;0.73681008;0.593581268;108468.6667;0;0;8.04E-05;13.64140286;1;0.000441176;22.47458243;1.093276445;8.04E-05;1.001324114;558.9560557;0.002219461;558.0844497;0.999668972;557.8665482;0.002216825;0.002217352;1.067947166;0.001293923;0.052220923;0.400887554;346.5268977
33;681.4137191;1684855.091;19219.44649;33.16404567;0.900029837;4.088634171;3.594800391;16.44711683;4.088634171;0.002098046;-0.21449341;0.95099661;0.346030103;0.261502878;0.996243203;0.959448518;0.248406801;23.06785731;9.770745206;0.00705325;165.8697186;46.13571462;6.438876088;630.3148289;202.9681844;1.010758472;0.000543711;1614.429618;18.23076923;47784.23969;0.010117182;0.001080259;0.311889214;228.56145;0.000583074;0.234248992;10.85600767;4.728405868;285.6573427;0.15366183;164.6568991;13.56569573;0.000131495;1305.951793;0.001235285;1.000087239;1306.083611;0.001235358;0.999970921;12.91111446;2.91E-05;103159.0002;0.999941842;0.99997819;1305.918838;0.001235267;200.3231157;40.47283486;0.021771294;863.267886;0.006790042;98.05164067;35560.08069;0.528619757;0.454828329;433.5772852;0.002764804;0.234248992;8.208559021;79.82760306;411.3528779;0.221276427;0.578609106;5.43147586;1.544954902;20.303029;85.63304138;64.5;22.56725442;21.99218744;9.310295035;30.109096;12.56725407;-56.5;31.56725598;0.63043642;4.445738451;0.313841875;1.296450763;0.02959481;161.9225689;52.50872882;31.35000047;21.15872835;0.927041331;0.921748992;0.005292339;3.647624526;3.642518296;1.055921197;2.622661352;0.379828418;25910.20252;0.715987802;1.545388037;0.490463778;4.295782089;1.689158445;1.058722025;0.63043642;0.63043642;0.223020508;3.665345669;0.313841875;1.806901898;1.296515137;13405.16142;0.411638217;0.758332006;63488;9548.91662;0.24322409;0.150859708;0.582694915;0.038271435;0.520417329;1.24322409;0.804360218;0.666000281;63296.66667;0;0;0.000131502;12.91091131;1;0.000755477;164.6552818;1.04359879;0.000131502;1.002268145;1309.384915;0.001237156;1305.957749;0.999432964;1305.100958;0.001234803;0.001235274;0.145083904;0.002982979;0.105581246;8.940149404;4444.350233
34;768.8585815;2191870.231;26743.7956;30.04737328;0.922035721;3.865160355;3.5210321;15.10790837;3.865160355;0.002837567;-0.230947459;0.957673474;0.361221115;0.279949391;0.996193797;0.959534;0.26919181;24.31424766;9.538913686;0.010087234;192.6996153;48.62849532;6.359939311;740.7510878;224.5790197;1.004002668;0.000669782;1480.212259;20.98398933;50445.55947;0.013114949;0.001469185;0.295386499;156.3991184;0.000888621;0.226264151;10.54845045;5.021325758;231.9673115;0.15474804;192.1432865;13.24999129;0.00015385;1077.394304;0.001805617;1.000069668;1077.447517;0.001805713;0.999976778;12.67550054;2.32E-05;86119.00009;0.999953556;0.999982583;1077.381001;0.001805594;218.2629058;30.10473649;0.020083213;1050.310207;0.004670672;125.5310207;43932.80053;0.563818642;0.465433878;527.9006689;0.002259349;0.226264151;8.139992458;105.9980434;346.8825884;0.231409332;0.587842639;5.348395325;1.3202828;21.74343855;75.30266571;76;17.11308555;23.23109432;9.584076714;24.96285851;7.113087177;-63.5;28.11308783;0.359057754;4.931628927;0.321783308;1.411604807;0.033400641;186.4925576;52.13115565;34.70000052;17.43115513;0.978113208;0.958943396;0.019169811;3.564872589;3.518205775;0.869637609;2.603503227;0.465881544;17844.223;0.675511837;1.323361978;0.525580452;3.801163197;1.487655773;1.128598019;0.359057754;0.359057754;0.248941081;3.442105442;0.321783308;1.64117873;1.412462488;9855.719499;0.480347922;0.754983327;53000;7731.029267;0.135583572;0.146364644;0.343766675;0.043839968;0.682877332;1.135583572;0.880604497;0.750288826;52820.33333;0;0;0.000153769;12.67573952;1;0.000603409;192.1391631;1.019320755;0.00015386;1.001811321;1078.770506;0.0018081;1077.387017;0.99954717;1077.041145;0.001804984;0.001805608;0.176918138;0.003452205;0.131608767;9.049698362;3429.586939
